YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2014,07306HDSNGDUFFI,PSEG POWER LLC HUDSON GENERATING STATION,DUFFIELD & VAN KEUREN AVE,JERSEY CITY,HUDSON,NJ,7306,,,40.74716,-74.073039,NO,,,,,,,221112,,,,,,1.31E+12,MERCURY COMPOUNDS,N458,YES,PBT,YES,1,NO,R,Pounds,0,3.4,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,3.4,0.04,0,0,0,0,0,0,0,3.44,,1.08,PUBLIC SERVICE ENTERPRISE GROUP,160945242
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,ETHYLENE,74851,NO,TRI,NO,0,NO,R,Pounds,2200,3100,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,5300,0,0,0,0,0,0,413800,0,419100,,1.19,PHILLIPS 66 CO,78378508
2014,08014MNSNTROUTE,VALERUS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,,,39.792583,-75.395278,NO,,,,,,,325199,,,,,,1.31E+12,PHENOL,108952,YES,TRI,NO,0,NO,R,Pounds,718,394,3,0,0,0,0,0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15495,0,15499,1115,0,0,1115,0,0,0,0,0,0,34804,15499,51418,,1.13,POLYMER ADDITIVES HOLDINGS INC,NA
2014,07069FNWDSNEWPR,FANWOOD CRUSHED STONE,NEW PROVIDENCE RD,WATCHUNG,UNION,NJ,7069,,,40.65728,-74.404047,NO,,,,,,,324121,327320,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.77,0.44,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,1.21,0,0,0,0,0,0,0,0,1.21,,0.9,WELDON MATERIALS INC,52442571
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,N-HEXANE,110543,YES,TRI,NO,0,NO,R,Pounds,1300,10300,1,0,0,0,0,0,0,0,0,0,11601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11601,0,0,11601,0,0,0,0,0,0,4100,0,15701,,1.13,PHILLIPS 66 CO,78378508
2014,07656GNZYM1125P,GENZYME BIOSURGERY,1125 PLEASANTVIEW TERRACE,RIDGEFIELD,BERGEN,NJ,7657,,,40.82722,-74.01594,NO,,,,,,,325412,,,,,,1.31E+12,CHLOROFORM,67663,YES,TRI,NO,0,YES,R,Pounds,1,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24964,0,0,0,0,24964,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,24964,0,0,24984,,0.87,GENZYME CORP,25322157
2014,07603STRNC35WFR,EASTERN CONCRETE MATERIALS BOGOTA,305 W FORT LEE RD,BOGOTA,BERGEN,NJ,7603,,,40.87986,-74.03753,NO,,,,,,,327320,,,,,,1.31E+12,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US CONCRETE INC,59313952
2014,08818MTXCR970NE,METAL TEXTILES CORP,970 NEW DURHAM RD,EDISON,MIDDLESEX,NJ,8818,,,40.54371,-74.40277,NO,,,,,,,332618,,,,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,0,0,2642,,1.1,UNITED CAPITAL CORP,56864259
2014,07840TDMDL36NEW,MODULAR POWER SYSTEMS DIV OF TDI,36 NEWBURGH RD,HACKETTSTOWN,MORRIS,NJ,7840,,,40.822515,-74.828096,NO,,,,,,,334419,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,161,0,0,161.25,,1.14,TRANSISTOR DEVICES INC,2163178
2014,07008MCLC0760RO,BP PRODUCTS NA INC CARTERET TERMINAL,760 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,,,40.587355,-74.226067,NO,,,,,,,424710,,,,,,1.31E+12,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,35,8,1,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,2731,0,2731,0,20,0,0,0,0,20,55,0,0,44,11,0,0,2731,0,0,0,20,2806,,1.05,BP PRODUCTS N.A. INC,39596507
2014,07080MNRLP1CLID,BRENNTAG SPECIALTIES INC,1000 COOLIDGE ST,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,,,40.55125,-74.40484,NO,,,,,,,424690,,,,,,1.31E+12,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,BRENNTAG N.A. INC,92963644
2014,08822MGNSM500PO,MEL CHEMICALS INC,500 BARBERTOWN POINT BREEZE RD,FLEMINGTON,HUNTERDON,NJ,8822,,,40.500104,-74.96628,NO,,,,,,,325180,,,,,,1.31E+12,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,0,0,0,0,0,0,500,,0.24,NA,
2014,07823HFFMN206RO,DSM NUTRITIONAL PRODUCTS LLC,205 MACKS ISLAND DR,BELVIDERE,WARREN,NJ,78231113,,,40.843611,-75.066389,NO,,,,,,,325411,,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,0,8153,2317,0,0,0,0,0,0,0,0,0,10470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719,0,0,0,0,12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23189,0,0,10470,0,12719,0,0,0,0,0,0,23189,,1.02,DSM HOLDING CO USA INC,160147252
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,YES,Dioxin,NO,0,NO,R,Grams,0.0458086,0.0017252,0,0,0,0,0,0,0,0,0,0,0.0475338,0,0,0,0,0,0,0,0,0,0,0,0,0,3.607,0,0,0,0,0,0,3.607,0,0,0,0,0,0,0,0,0,0,3.538,0,0,0,0,3.538,3.654536,0,0,0.047536,3.607,0,0,0,0,0,0,3.538,7.192536,,1.13,PHILLIPS 66 CO,78378508
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,ACRYLIC ACID,79107,YES,TRI,NO,0,NO,R,Pounds,0,3,3,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,0,0,2239,15,0,9,6,0,0,0,0,0,0,3165,2239,5419,,0.8,E I DU PONT DE NEMOURS & CO,1315704
2014,07105NWRKT909DE,MOTIVA NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,,,40.709032,-74.128966,NO,,,,,,,424710,,,,,,1.31E+12,N-HEXANE,110543,YES,TRI,NO,0,NO,R,Pounds,143,285,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,428,0,0,428,0,0,0,0,0,0,2,1,431,,0.97,MOTIVA ENTERPRISES LLC,23838670
2014,07080MNRLP1CLID,BRENNTAG SPECIALTIES INC,1000 COOLIDGE ST,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,,,40.55125,-74.40484,NO,,,,,,,424690,,,,,,1.31E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,BRENNTAG N.A. INC,92963644
2014,07036GLFLL2600M,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,,,40.604569,-74.23465,NO,,,,,,,424710,,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,2,90,0.02,0,0,0,0,0,0,0,0,0,92.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,92.02,0,0,92.02,0,0,0,0,0,46,0,0,138.02,,0.81,GULF OIL LP,147037154
2014,07036CTGPT4801S,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,70366543,,,40.600922,-74.209522,NO,,,,,,,424710,,,,,,1.31E+12,CUMENE,98828,YES,TRI,NO,0,NO,R,Pounds,8,42,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,50,0,0,50,0,0,0,7,0,0,714,0,771,0,1.09,PDV AMERICA INC,858706773
2014,08817PDBSN54KEL,FERRO CORP,54 KELLOGG CT,EDISON,MIDDLESEX,NJ,8817,,,40.536681,-74.401353,NO,,,,,,,325510,,,,,,1.31E+12,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.802,0,0,0.002,0,14.8,0,0,0,0,0,0,14.802,,1.03,FERRO CORP,4161477
2014,08086GRLCK700MI,GLACIER GARLOCK BEARINGS LLC,700 MID ATLANTIC PKWY,THOROFARE,GLOUCESTER,NJ,8086,,,39.829282,-75.196396,NO,,,,,,,333613,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,0,0.11,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796,0,0,3796,0,0,0,0,4190,4190,0,0,0,0,0,0,0,0,0,0,3796.11,0,0,0.11,0,3796,0,0,0,4190,0,0,7986.11,,1.02,ENPRO INDUSTRIES INC,33937074
2014,07036XXNCH1400P,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,70360023,,,40.636395,-74.220393,NO,,,,,,,325199,,,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,56,116,9,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,0,7100,0,0,0,0,0,0,0,181,0,0,181,0,0,0,7100,0,0,94,0,7375,,0.29,INFINEUM USA L.P.,32105889
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,"2,2-DICHLORO-1,1,1-TRIFLUOROETHANE",306832,NO,TRI,NO,0,NO,R,Pounds,2141,0,0,0,0,0,0,0,0,0,0,0,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,2414,2141,0,0,2141,0,0,0,0,0,0,0,2414,4555,,0.51,E I DU PONT DE NEMOURS & CO,1315704
2014,08014MNSNTROUTE,VALERUS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,,,39.792583,-75.395278,NO,,,,,,,325199,,,,,,1.31E+12,BENZYL CHLORIDE,100447,YES,TRI,NO,0,NO,R,Pounds,197,1174,4,0,0,0,0,0,0,0,0,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137570,0,137570,0,2053,0,0,2447,0,4500,1375,0,0,1375,0,0,0,137570,0,0,113,4500,143558,,0.82,POLYMER ADDITIVES HOLDINGS INC,NA
2014,08530DVNCD245NM,ADVANCED CERAMETRICS INC,245 N MAIN ST,LAMBERTVILLE,HUNTERDON,NJ,8530,,,40.374856,-74.945575,NO,,,,,,,327110,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120,,1.36,NA,NA
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,1.67,0,0,2.65,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0.43,0,14.83,2.67,0,0,0.02,0.98,1.67,0,0,0,0,0,14.83,17.5,,1.13,PHILLIPS 66 CO,78378508
2014,07304DNLPR400CL,ELEMENTIS SPECIALTIES,400 CLAREMONT AVE,JERSEY CITY,HUDSON,NJ,7304,,,40.715504,-74.089306,NO,,,,,,,325199,,,,,,1.31E+12,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,224,303,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,0,0,0,0,4406,0,0,0,0,869,0,108,0,0,977,527,0,0,527,0,0,0,0,0,4406,7436,977,13346,,1.08,ELEMENTIS,NA
2014,08810RCHMN1CHRI,RICHMOND INDUSTRIES INC,1 CHRIS CT,DAYTON,MIDDLESEX,NJ,8810,,,40.37181,-74.49684,NO,,,,,,,331529,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,10,0,5.7,0,0,0,0,0,0,15.7,,1.08,NA,
2014,07011LMRTC16RIC,LAMART CORP,16 RICHMOND ST,CLIFTON,PASSAIC,NJ,7011,,,40.889432,-74.160195,NO,,,,,,,322220,,,,,,1.31E+12,TETRABROMOBISPHENOL A,79947,NO,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,232,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,232,0,0,0,0,232,0,54,0,0,0,0,286,,1,NA,NA
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,"N,N-DIMETHYLFORMAMIDE",68122,YES,TRI,NO,0,YES,R,Pounds,0,75,0,0,0,128,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,128,75,0,0,0,0,0,0,75388,0,75591,,1.27,E I DU PONT DE NEMOURS & CO,1315704
2014,08103STTMT941SO,STATE METAL INDUSTRIES INC,941 S SECOND ST,CAMDEN,CAMDEN,NJ,8103,,,39.933611,-75.128333,NO,,,,,,,331314,,,,,,1.31E+12,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,YES,Dioxin,NO,0,NO,R,Grams,0.3544832,1.1362712,0,0,0,0,0,0,0,0,0,0,1.4907544,0,0,0,0,0,0,0,0,0,0,0,16.2324,0,0,0,0,0,0,0,0,16.2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.72317,0,0,1.49077,0,16.2324,0,0,0,0,0,0,17.72317,,1.01,NA,
2014,08086PNNWLCROWN,SOLVAY SPECIALTY POLYMERS USA LLC,10 LEONARD LN,THOROFARE,GLOUCESTER,NJ,8086,,,39.845474,-75.209486,NO,,,,,,,325211,,,,,,1.31E+12,"1-CHLORO-1,1-DIFLUOROETHANE",75683,NO,TRI,NO,0,NO,R,Pounds,275,1542,387,0,0,0,0,0,0,0,0,0,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,0,0,2204,0,0,0,0,0,0,74832,0,77036,,1.07,SOLVAY SPECIALTY POLYMERS USA LLC,154288492
2014,08859HRCLSSOUTH,ASHLAND SPECIALTY INGREDIENTS (PARLIN PLANT),50 S MINISINK AVE,PARLIN,MIDDLESEX,NJ,8859,,,40.458611,-74.3375,NO,,,,,,,325199,,,,,,1.31E+12,TERT-BUTYL ALCOHOL,75650,NO,TRI,NO,0,NO,R,Pounds,11403,48,0,0,0,0,0,0,0,0,0,0,11451,0,42239,42239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,980,0,0,0,0,0,0,0,11451,0,0,11451,0,0,0,980,0,0,0,42239,54670,,1.12,ASHLAND INC,5003264
2014,08862WTCCR1000C,CHEMTURA CORP,1000 CONVERY BLVD,PERTH AMBOY,MIDDLESEX,NJ,8861,,,40.539003,-74.275635,NO,,,,,,,325199,,,,,,1.31E+12,HYDRAZINE,302012,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.41,CHEMTURA CORP,88400325
2014,08817MRCNN135NA,SILGAN CONTAINERS MANUFACTURING CORP,135 NATIONAL RD,EDISON,MIDDLESEX,NJ,8817,,,40.538538,-74.386195,NO,,,,,,,332431,,,,,,1.31E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,2500,2500,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,0,0,0,3700,0,0,0,0,0,0,0,0,0,0,5000,0,0,5000,0,0,0,0,0,3700,180700,0,189400,,0.93,SILGAN HOLDINGS INC,614201895
2014,07036GLFLL2600M,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,,,40.604569,-74.23465,NO,,,,,,,424710,,,,,,1.31E+12,CYCLOHEXANE,110827,NO,TRI,NO,0,NO,R,Pounds,73,149,0.04,0,0,0,0,0,0,0,0,0,222.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,222.04,0,0,222.04,0,0,0,0,0,73,0,0,295.04,,0.81,GULF OIL LP,147037154
2014,08872NWJRSNORTH,GERDAU AMERISTEEL SAYREVILLE INC,N CROSSMAN RD,SAYREVILLE,MIDDLESEX,NJ,88720249,,,40.479262,-74.321207,NO,,,,,,,331110,,,,,,1.31E+12,NICKEL COMPOUNDS,N495,YES,TRI,YES,1,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,15,0,0,0,6,0,0,26,,1.14,GNA FINANCING INC.,NA
2014,07304DNLPR400CL,ELEMENTIS SPECIALTIES,400 CLAREMONT AVE,JERSEY CITY,HUDSON,NJ,7304,,,40.715504,-74.089306,NO,,,,,,,325199,,,,,,1.31E+12,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,R,Pounds,694,939,0,0,0,0,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6818,0,0,0,0,6818,0,0,0,0,2690,0,468,0,0,3158,1633,0,0,1633,0,0,0,0,0,6818,23007,3158,34616,,1.08,ELEMENTIS,NA
2014,08057GRSPCBORTO,LOCKHEED MARTIN,199 BORTON LANDING RD BLDG 137-133,MOORESTOWN,BURLINGTON,NJ,8057,,,39.976785,-74.917626,NO,,,,,,,334511,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,4.14,0,249.92,0,0,0,249.92,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,4.14,0,0,0,249.92,0,0,254.06,,1.04,LOCKHEED MARTIN CORP,834951691
2014,0787WDMNDS33DEM,DIAMOND SAND & GRAVEL INC,33 DEMAREST RD,SPARTA,SUSSEX,NJ,7871,,,41.07114,-74.66419,NO,,,,,,,327320,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,0,0.05692,0,0,0,0,0,0,0,0,0,0,0.05692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05692,0,0,0.05692,0,0,0,0,0,0,0,0,0.05692,,1,NA,
2014,08016BRLNGWBROA,PSEG POWER/FOSSIL LLC BURLINGTON GENERATING STATION,W BROAD ST & DEVLIN AVE,BURLINGTON,BURLINGTON,NJ,8016,,,40.071444,-74.875889,NO,,,,,,,221112,,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0002,0.0178,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.004,0,0,0,0,0,0,0,0.018,0,0,0.018,0,0,0,0.004,0,0,0,0,0.022,,1.46,PSEG POWER LLC,848793910
2014,08536FRMNCPRINC,FIRMENICH INC,250 PLAINSBORO RD,PLAINSBORO,MIDDLESEX,NJ,8536,,,40.331944,-74.619722,NO,,,,,,,325199,325620,311930,,,,1.31E+12,ACETALDEHYDE,75070,YES,TRI,NO,0,YES,R,Pounds,3,44,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,36,0,0,0,0,36,48,0,0,48,0,0,0,28,0,0,909,36,1021,,0.83,NA,NA
